name,latitude,longitude,zone_type
big bazaar hyd,17.43088,78.44903,bus_stop
big bazaar hyd,17.43084,78.44864,bus_stop
bijlipur bus station,17.76375,78.41475,bus_stop
biodiversity park bus stop,17.42815,78.37535,bus_stop
"biological e. ltd bus stop, genome valley",17.66509,78.61939,bus_stop
bipin road ways,17.48083,78.41737,bus_stop
bits pilani bus stop,17.54739,78.5723,bus_stop
blinds colony bus stop,17.37885,78.57076,bus_stop
bn reddy,17.32039,78.56055,bus_stop
boats club,17.42829,78.48789,bus_stop
boats club,17.4284,78.48775,bus_stop
boats club,17.42892,78.48952,bus_stop
boats club (rp road),17.42408,78.48589,bus_stop
boats club (rp road),17.42445,78.48615,bus_stop
bodicherla bus stop,17.65104,78.48926,bus_stop
bodunam pally bus stop,16.92951,78.35919,bus_stop
boduppal bus stop,17.42208,78.58043,bus_stop
boduppal bus stop,17.40452,78.58669,bus_stop
boduppal line bus stop,17.4046,78.58683,bus_stop
boduppal x road,17.40452,78.58666,bus_stop
boduppal x road,17.40474,78.58655,bus_stop
bogulkunta,17.3912,78.48484,bus_stop
bolaram bazar,17.51742,78.5165,bus_stop
bolaram bazar,17.51746,78.51661,bus_stop
bolarum bus stop,17.53298,78.51291,bus_stop
bollaram new bus stop,17.55682,78.34805,bus_stop
bongloor x road,17.2316,78.589,bus_stop
bongloor x road,17.23148,78.58926,bus_stop
boosareddy guda,17.44669,78.50223,bus_stop
boosareddy guda,17.44744,78.50251,bus_stop
boraband x road bus stop,17.45899,78.43247,bus_stop
borabanda,17.45401,78.41586,bus_stop
borabanda,17.45422,78.41624,bus_stop
boudha nagar bus stop,17.41774,78.51941,bus_stop
bowenpalli,17.47601,78.4737,bus_stop
bowenpally,17.46238,78.47088,bus_stop
bowenpally,17.46254,78.47072,bus_stop
bowenpally,17.46507,78.4728,bus_stop
bowenpally,17.46452,78.47269,bus_stop
bowenpally,17.46393,78.47276,bus_stop
bowenpally (direct bus),17.47921,78.47332,bus_stop
bowenpally checkpost,17.47587,78.47367,bus_stop
bowenpally market,17.46913,78.4946,bus_stop
bowenpally police station,17.46523,78.47275,bus_stop
bowenpally police station,17.46516,78.47289,bus_stop
bowenpally x road,17.46316,78.47262,bus_stop
bowenpally x road,17.46304,78.47233,bus_stop
bowenpally x road junction,17.46379,78.47306,bus_stop
bowram pet,17.54924,78.40369,bus_stop
bowram pet,17.54914,78.40381,bus_stop
bowram pet chowrasta,17.56255,78.41308,bus_stop
bowram pet chowrasta,17.56236,78.41314,bus_stop
bowrampet,17.56232,78.40098,bus_stop
bowrampet,17.56217,78.40101,bus_stop
bowrampet gate,17.56178,78.4043,bus_stop
bowrampet gate,17.56196,78.40463,bus_stop
bowrampet maisamma temple,17.56534,78.41811,bus_stop
bowrampet maisamma temple,17.56521,78.41819,bus_stop
brahmanpally,17.26679,78.58891,bus_stop
brahmanpally,17.26662,78.5891,bus_stop
brahmanpally,17.26794,78.61556,bus_stop
brahmanpally,17.26777,78.61509,bus_stop
bright school,17.43418,78.43636,bus_stop
bright school,17.43426,78.43602,bus_stop
brindavan colony,17.40351,78.4092,bus_stop
brj college,17.40472,78.46106,bus_stop
buddha nagar,17.40741,78.5952,bus_stop
budvel,17.33303,78.4095,bus_stop
budvel,17.33294,78.40978,bus_stop
budvel railway station,17.31071,78.4234,bus_stop
budvel railway station,17.31089,78.42309,bus_stop
bulkapur main road bus stand,17.44478,78.15877,bus_stop
burz bus stop,17.34362,78.62472,bus_stop
bus stand,17.59019,78.94408,bus_stop
bus stand (suchitra),17.49946,78.47683,bus_stop
bus station,17.26813,78.61723,bus_stop
bus stop,17.43626,78.5003,bus_stop
bus stop,17.30518,78.72949,bus_stop
bus stop,17.08349,78.61327,bus_stop
bus stop,17.34521,78.63182,bus_stop
bus stop,17.77197,78.65894,bus_stop
bus stop,17.44448,78.3521,bus_stop
bus stop,17.39786,78.40437,bus_stop
bus stop,17.265,78.37434,bus_stop
bus stop,17.35469,78.37892,bus_stop
bus stop,17.3651,78.81054,bus_stop
bus stop - aditya nagar,17.48205,78.36299,bus_stop
bus stop - ameerpet,17.43273,78.44251,bus_stop
bus stop - attapur,17.37051,78.42911,bus_stop
bus stop - banjara hills,17.42365,78.42732,bus_stop
bus stop - gachibowli,17.43223,78.3705,bus_stop
bus stop - hitech city,17.45585,78.37726,bus_stop
bus stop - hyderguda,17.36445,78.42813,bus_stop
bus stop - kondapur,17.45882,78.36732,bus_stop
bus stop - mla colony,17.41452,78.42477,bus_stop
bus stop - natraj nagar,17.45001,78.42762,bus_stop
bus stop - necklace road,17.42269,78.46247,bus_stop
bus stop - pragathi nagar,17.51497,78.39741,bus_stop
bus stop - rajendra nagar,17.3331,78.4095,bus_stop
bus stop - rajendra nagar,17.32269,78.41834,bus_stop
bus stop - rampally,17.46719,78.64212,bus_stop
bus stop - rl nagar,17.47792,78.62584,bus_stop
bus stop - sangeeth nagar,17.48127,78.41616,bus_stop
bus stop - serilingampally,17.48309,78.30488,bus_stop
bus stop - yousufguda,17.44469,78.42254,bus_stop
bus stop -banjara hills,17.41304,78.42419,bus_stop
bus stop begumpet - prakashnagar,17.44645,78.47479,bus_stop
bus stop biodiversity park,17.42818,78.37538,bus_stop
bus stop kamineni hospital,17.3522,78.55565,bus_stop
bus stop r.t.c colony,17.3934,78.53434,bus_stop
bus stop-banjara hills,17.4136,78.45045,bus_stop
bus stop-bansilal nagar,17.33665,78.41181,bus_stop
bus stop-chintal,17.48695,78.45006,bus_stop
bus stop-eramanzil,17.41885,78.45721,bus_stop
bus stop-jubilee hills,17.42215,78.41101,bus_stop
bus stop-rajendra nagar,17.3343,78.40634,bus_stop
bvrit bus bay,17.72629,78.25412,bus_stop
bvrit college bus stop,17.72761,78.2546,bus_stop
c.m.c. center,17.44839,78.3542,bus_stop
c.m.c. center,17.44867,78.35435,bus_stop
cable chowrasta,17.45522,78.58153,bus_stop
cable chowrasta,17.45555,78.58196,bus_stop
calvary temple bus stop,17.48643,78.36798,bus_stop
canara bank,17.41222,78.48861,bus_stop
canara nagar,17.40727,78.59553,bus_stop
cantonment hospital,17.52154,78.51736,bus_stop
cantonment hospital,17.52167,78.51795,bus_stop
carbide,17.45399,78.56041,bus_stop
carbide,17.45419,78.56028,bus_stop
care hospital,17.41294,78.45024,bus_stop
care hospital,17.41321,78.4502,bus_stop
cargil nagar,17.36915,78.44488,bus_stop
cbit hostel bus stop,17.3958,78.31396,bus_stop
cbs,17.37791,78.48188,bus_stop
cbs,17.38868,78.48588,bus_stop
cbs mgbs (pickup van/bus),17.37701,78.47504,bus_stop
cbs old hanger,17.37768,78.48132,bus_stop
cbs pickup van/bus,17.37703,78.48146,bus_stop
center point,17.46502,78.48311,bus_stop
central bank colony,17.34967,78.55319,bus_stop
central bank colony,17.34958,78.55352,bus_stop
central bus station (cbs),17.37801,78.48209,bus_stop
central bus station (cbs),17.37883,78.4819,bus_stop
central power research institute,17.41299,78.6151,bus_stop
central power research institute,17.41322,78.61536,bus_stop
chaderghat,17.38148,78.49304,bus_stop
chaderghat,17.3815,78.49274,bus_stop
chaderghat,17.37712,78.49393,bus_stop
chaderghat,17.38061,78.49077,bus_stop
chaderghat,17.38078,78.49068,bus_stop
chaderghat,17.3772,78.49201,bus_stop
chaderghat circle,17.37791,78.49201,bus_stop
chadowki masjid,17.36289,78.48021,bus_stop
chadowki masjid,17.36321,78.48018,bus_stop
chaitanyapuri,17.36828,78.53026,bus_stop
chaitanyapuri,17.36855,78.53279,bus_stop
chaitanyapuri bus stand,17.37362,78.53726,bus_stop
chaitanyapuri bus stop,17.36828,78.53038,bus_stop
chaitanyapuri bus stop,17.37123,78.53214,bus_stop
chakripuram,17.47921,78.58537,bus_stop
chakripuram,17.47922,78.58601,bus_stop
chakripuram road,17.48282,78.59532,bus_stop
champapet (brilliant gl school),17.34866,78.51493,bus_stop
champapet (brilliant gl school),17.34862,78.51567,bus_stop
champapet bus stop,17.34859,78.51506,bus_stop
champapet rtc colony / ibp,17.34696,78.51931,bus_stop
champapet rtc colony / ibp,17.34624,78.52166,bus_stop
champapet x road,17.34223,78.51552,bus_stop
champapet x road,17.34243,78.51606,bus_stop
chanchalguda,17.36695,78.4933,bus_stop
chanchalguda,17.37,78.5014,bus_stop
chanchalguda,17.36974,78.50135,bus_stop
chanchalguda bus stop,17.36643,78.49774,bus_stop
chanda nagar,17.4952,78.32285,bus_stop
chanda nagar,17.4949,78.32759,bus_stop
chanda nagar x road,17.36668,78.25897,bus_stop
chanda nagar x road,17.36659,78.259,bus_stop
chanda naik nagar,17.45227,78.38941,bus_stop
chanda naik nagar bus stop,17.45205,78.38973,bus_stop
chandana brothers and st anns bus stop,17.39477,78.43801,bus_stop
chandanagar,17.49355,78.32548,bus_stop
chandanagar,17.49509,78.32653,bus_stop
chandapur bus stop,17.67803,78.1917,bus_stop
chandi bus stop,17.78984,78.38834,bus_stop
chandra nagar bus stop,17.4073,78.59556,bus_stop
chandra nagar bus stop,17.40466,78.47644,bus_stop
chandra nagar bus stop,17.40589,78.47889,bus_stop
chandrayan gutta,17.32777,78.48016,bus_stop
chandrayan gutta police station,17.32407,78.47998,bus_stop
chandrayan gutta police station,17.32415,78.47988,bus_stop
chandrayan gutta x road,17.32726,78.47979,bus_stop
chandrayan gutta x road,17.3278,78.47946,bus_stop
chandrayangutta,17.33174,78.49038,bus_stop
chandrayangutta,17.33206,78.49037,bus_stop
chandrayangutta x road,17.32701,78.47531,bus_stop
chanikyapuri colony bus stop,17.36278,78.56381,bus_stop
charminar,17.35938,78.47423,bus_stop
charminar,17.36229,78.47471,bus_stop
charminar bus station,17.35902,78.47375,bus_stop
charminar bus stop,17.35906,78.47378,bus_stop
chavella junction bus stop,17.31424,78.139,bus_stop
checkpost,17.61746,78.4858,bus_stop
checkpost,17.61745,78.48565,bus_stop
chegunta,17.97121,78.4624,bus_stop
chegunta,17.97084,78.46227,bus_stop
chegunta bus station,17.96562,78.46328,bus_stop
chegunta bus stop,17.96598,78.46139,bus_stop
chelapally water tank bus stand,17.47116,78.59699,bus_stop
chendippa bus stop,17.4434,78.11428,bus_stop
chengicherla,17.43326,78.6086,bus_stop
chengicherla,17.4331,78.60847,bus_stop
chengicherla bus depot,17.41927,78.60995,bus_stop
chengicherla x road,17.4112,78.60695,bus_stop
chengicherla x road,17.4116,78.60707,bus_stop
cherlapally,17.46313,78.61154,bus_stop
cherlapally archie - venkateswara temple lane bus stop,17.45894,78.59511,bus_stop
cherlapally gas station,17.45585,78.61241,bus_stop
cherlapally gas station,17.45591,78.61229,bus_stop
cherlapally industrial area bus stop,17.4665,78.60112,bus_stop
cherlapally railway station,17.45912,78.60459,bus_stop
cherlapally railway station,17.4593,78.60463,bus_stop
chermas bus stop,17.3729,78.50562,bus_stop
chevella bus stop,17.31354,78.1388,bus_stop
chevella road,17.37293,78.40536,bus_stop
chevella road,17.37292,78.40588,bus_stop
chevella road bus stop,17.31338,78.13944,bus_stop
chey number bus stop,17.39166,78.5108,bus_stop
chhota anjaiah nagar,17.44578,78.36337,bus_stop
chhota anjaiah nagar,17.44617,78.36323,bus_stop
chhota anjaiah nagar bus stop,17.44806,78.36349,bus_stop
chikkadapalli,17.40202,78.4952,bus_stop
chikkadpally,17.39855,78.49285,bus_stop
chikkadpally,17.39878,78.49289,bus_stop
chikkadpally,17.40352,78.49531,bus_stop
chilkalguda,17.43321,78.50587,bus_stop
chilkalguda,17.43251,78.50601,bus_stop
chilkalguda,17.43336,78.50663,bus_stop
chilkalguda,17.43267,78.50684,bus_stop
chilkalguda,17.43311,78.50685,bus_stop
chilkalguda municipal complex,17.42964,78.51347,bus_stop
chilkalguda municipal complex,17.42951,78.51304,bus_stop
chilkur,17.348,78.28861,bus_stop
chilkur,17.3481,78.28863,bus_stop
chilkur balaji temple,17.35681,78.29981,bus_stop
chilkur balaji temple bus stop,17.35697,78.29993,bus_stop
chinna kanjerla bus stop,17.60009,78.24463,bus_stop
chinna thokata,17.45999,78.47581,bus_stop
chinna thokata,17.46078,78.47582,bus_stop
chintal,17.48532,78.44972,bus_stop
chintal,17.49226,78.45155,bus_stop
chintal,17.49353,78.45185,bus_stop
chintal,17.49504,78.45224,bus_stop
chintal,17.49583,78.45231,bus_stop
chintal basthi-bus stop,17.40907,78.46042,bus_stop
chintal basti bus stop|pension office,17.4076,78.45132,bus_stop
chintal chowrasta,17.49869,78.45197,bus_stop
chintal chowrasta,17.49888,78.45168,bus_stop
chintal kunta bus stop,17.34287,78.55656,bus_stop
chintal|chintal bus stop,17.49583,78.45216,bus_stop
chintalkunta,17.34059,78.56243,bus_stop
chintalkunta,17.34096,78.56199,bus_stop
chintalkunta checkpost,17.34267,78.55627,bus_stop
chintalkunta checkpost,17.343,78.55648,bus_stop
chintalmet,17.35207,78.42209,bus_stop
chintalmet,17.35219,78.42212,bus_stop
chintalmet bus stop,17.35215,78.42199,bus_stop
chintametla,17.0122,78.6853,bus_stop
chintapatla x road,17.00937,78.68661,bus_stop
chinthalkunta bus stop,17.34072,78.56181,bus_stop
chotuppal,17.25408,78.89415,bus_stop
choutuppal,17.25243,78.89705,bus_stop
choutuppal bus station,17.25443,78.8945,bus_stop
chowdariguda bus stop,17.41673,78.64757,bus_stop
chowdaryguda,17.41553,78.64529,bus_stop
chowdaryguda,17.41549,78.64538,bus_stop
chowdaryguda x road,17.40978,78.64944,bus_stop
chowdaryguda x road,17.4099,78.64947,bus_stop
chowderpalle,17.07212,78.66552,bus_stop
chowmahalla palace,17.359,78.47116,bus_stop
chowmahalla palace,17.35887,78.47128,bus_stop
church,17.49947,78.30792,bus_stop
church,17.49902,78.30824,bus_stop
cine planet kompally,17.52934,78.48657,bus_stop
cine planet kompally,17.52917,78.48672,bus_stop
cisf main gate,17.54263,78.5314,bus_stop
cisf main gate,17.54288,78.53189,bus_stop
citizens colony bus stop,17.51205,78.49925,bus_stop
city college,17.36787,78.468,bus_stop
city college,17.3677,78.46836,bus_stop
city college,17.36808,78.46818,bus_stop
city college bus stop,17.36749,78.46827,bus_stop
clock tower,17.44061,78.49716,bus_stop
clock tower,17.44076,78.49695,bus_stop
cmr bus stop,17.60472,78.49066,bus_stop
cmr technology bus stop,17.61568,78.48614,bus_stop
college bus bay,17.34333,78.13055,bus_stop
college bus stop,17.30521,78.14826,bus_stop
colony bus stop,17.5864,78.40832,bus_stop
complex vanasthalipuram,17.33137,78.57277,bus_stop
continental hospital,17.41817,78.33998,bus_stop
continental hospital,17.41804,78.33991,bus_stop
cr foundation,17.47952,78.36125,bus_stop
cr foundation,17.47883,78.36141,bus_stop
crm college,17.60425,78.49091,bus_stop
crm college,17.60467,78.49037,bus_stop
cross roads bus stop,17.30407,78.42421,bus_stop
crpf gate / abbas stadium barkas,17.31751,78.47972,bus_stop
crpf gate / abbas stadium barkas,17.31749,78.47957,bus_stop
crusher machines,17.35616,78.69562,bus_stop
crusher machines,17.38059,78.70758,bus_stop
cvr college bus stop,17.19633,78.596,bus_stop
cvr college bus stop,17.39423,78.50882,bus_stop
cyber gateway bus stop,17.44625,78.37765,bus_stop
cyber gateway bus stop,17.44716,78.37781,bus_stop
cyber gateway bus stop|the v it park bus stop,17.44741,78.37623,bus_stop
cyber pearl,17.44677,78.37789,bus_stop
cyber towers,17.45239,78.38208,bus_stop
cyberabad police commisioner office,17.43194,78.37143,bus_stop
cyberabad police commissioner office,17.43233,78.37042,bus_stop
d.b.r. mills,17.41993,78.48312,bus_stop
d.b.r. mills,17.42006,78.48353,bus_stop
d.l.f.,17.44451,78.35369,bus_stop
dabeerpura,17.36623,78.49534,bus_stop
dabeerpura,17.3663,78.49539,bus_stop
dabilpur x road,17.68063,78.48158,bus_stop
dabilpur x road,17.68039,78.48207,bus_stop
dairy farm,17.34503,78.41571,bus_stop
dairy farm,17.34575,78.41563,bus_stop
dairy farm,17.34514,78.41627,bus_stop
dairy farm,17.48729,78.47357,bus_stop
dairy farm,17.48733,78.47337,bus_stop
dairy farm (o.u. campus),17.42395,78.52774,bus_stop
dairy farm (ou campus),17.42386,78.52795,bus_stop
damber factory,17.5782,78.49143,bus_stop
damber factory,17.57826,78.49109,bus_stop
damergidda bus stop,17.32262,78.10577,bus_stop
dammaiguda,17.50124,78.58771,bus_stop
dammaiguda,17.50116,78.5878,bus_stop
dammaiguda x road nagaram,17.48958,78.60157,bus_stop
dammaiguda x road nagaram,17.48979,78.60129,bus_stop
dammaiguda x roads,17.50197,78.58873,bus_stop
dammaiguda x roads,17.50206,78.58887,bus_stop
danama jhopdi,17.33679,78.44961,bus_stop
danama jhopdi,17.33698,78.44953,bus_stop
darga khaleej khan bus stop,17.33457,78.37192,bus_stop
darga-lingampally,17.4133,78.39451,bus_stop
dargah,17.49536,78.51107,bus_stop
dargah,17.38741,78.46693,bus_stop
dargah khaliz khan,17.34145,78.3727,bus_stop
dargah khaliz khan,17.34155,78.37292,bus_stop
dargah nampally,17.39107,78.46596,bus_stop
dargah nampally,17.39087,78.46736,bus_stop
dargah-mehdipatnam,17.41179,78.39626,bus_stop
darma sagar bus stop,17.35095,78.16643,bus_stop
darul shifa,17.3721,78.48235,bus_stop
darul shifa,17.37283,78.48282,bus_stop
darushifa,17.3743,78.48383,bus_stop
dattatreya bus stop,17.38571,78.44992,bus_stop
david memorial college,17.0247,78.6769,bus_stop
dayanand nagar,17.45763,78.53066,bus_stop
dayanand nagar,17.45782,78.53066,bus_stop
dbr mills,17.42184,78.48498,bus_stop
dbr mills,17.42253,78.48518,bus_stop
deccan college,17.38484,78.46635,bus_stop
dedpally bus stop,17.05428,78.72378,bus_stop
deepthisri nagar / madinaguda,17.49496,78.34025,bus_stop
deepthisri nagar / madinaguda,17.49534,78.34073,bus_stop
defence colony,17.48645,78.53551,bus_stop
defence colony,17.48678,78.53559,bus_stop
delhi tubes,17.4383,78.55833,bus_stop
delhi tubes,17.4381,78.55823,bus_stop
dental college bus stop,17.52249,78.57819,bus_stop
deshmuki brundhavanam bus stop,17.34199,78.72722,bus_stop
devalamma nagaram bus stop,17.24264,78.8465,bus_stop
devarampally bus station,17.24897,78.06869,bus_stop
devuni erravalli bus stop,17.33015,78.14949,bus_stop
dhandumailaram,17.23146,78.76111,bus_stop
dharma sagar bus station,17.34628,78.1648,bus_stop
dhatu nagar,17.32766,78.51284,bus_stop
dhatu nagar,17.32757,78.51291,bus_stop
dhoolpet,17.37005,78.46058,bus_stop
dhoolpet,17.37008,78.46083,bus_stop
dhoolpet|dhoolpet bus stop,17.37337,78.45968,bus_stop
diamond point,17.46209,78.49122,bus_stop
diamond point,17.46226,78.49079,bus_stop
dilshuknagar stop,17.37704,78.48642,bus_stop
dilsukhnagar,17.36842,78.5227,bus_stop
dilsukhnagar,17.36856,78.52738,bus_stop
dilsukhnagar,17.36835,78.52916,bus_stop
dilsukhnagar,17.36878,78.52395,bus_stop
dilsukhnagar bus depot,17.36973,78.52518,bus_stop
dilsukhnagar bus station,17.36896,78.52506,bus_stop
dilsuknagar,17.36867,78.52591,bus_stop
dinakar nagar bus stop,17.49863,78.5014,bus_stop
district bus stop idpl colony,17.48785,78.4506,bus_stop
divya nagar bus stop,17.41797,78.63128,bus_stop
divyanagar / narapally,17.4174,78.6289,bus_stop
divyanagar / narapally,17.4179,78.63121,bus_stop
dlrl,17.32871,78.48272,bus_stop
dlrl,17.32887,78.48216,bus_stop
dollapally x road,17.5406,78.49086,bus_stop
dollapally x road,17.5397,78.49093,bus_stop
dongala maya sabha x road,17.57362,78.5659,bus_stop
dongala mysamma junction bus stop,17.57363,78.56615,bus_stop
donthanpally bus stop,17.41515,78.2246,bus_stop
doulthabad bus stop,17.70855,78.2058,bus_stop
drdl,17.33662,78.4966,bus_stop
drdl,17.33725,78.49678,bus_stop
drdo,17.3329,78.49973,bus_stop
drdo kanchanbagh,17.33693,78.49744,bus_stop
drdo township,17.33745,78.50575,bus_stop
drdo township,17.33803,78.50498,bus_stop
dubai gate,17.46926,78.48335,bus_stop
dubai gate,17.47174,78.4844,bus_stop
dudhpally,17.01373,78.68447,bus_stop
dulapally,17.54673,78.46668,bus_stop
dullapally,17.54663,78.46675,bus_stop
dundigal,17.60709,78.4163,bus_stop
dundigal chowrasta,17.59628,78.40302,bus_stop
dundigal chowrasta,17.59608,78.40364,bus_stop
durga enclave / vr building,17.41169,78.43495,bus_stop
durga enclave / vr building,17.41159,78.43588,bus_stop
durga nagar babul reddy nagar,17.3182,78.43744,bus_stop
durga nagar babul reddy nagar,17.31799,78.43725,bus_stop
dwaraka nagar / ashtalakshmi temple,17.36265,78.5435,bus_stop
dwaraka nagar / ashtalakshmi temple,17.36268,78.54386,bus_stop
dwarka nagar colony,17.35614,78.3813,bus_stop
dwarka nagar colony,17.35608,78.38163,bus_stop
e seva ramnagar,17.40945,78.50857,bus_stop
e seva ramnagar,17.40911,78.50875,bus_stop
e.c. nagar,17.45915,78.5994,bus_stop
e.c. nagar,17.45907,78.59922,bus_stop
e.m.e. center,17.4981,78.52823,bus_stop
e.m.e. center,17.49829,78.52746,bus_stop
e.m.e. centre,17.49596,78.52109,bus_stop
e.m.e. gurudwara,17.48222,78.51554,bus_stop
e.m.e. war memorial,17.49561,78.52117,bus_stop
e.s.i. hospital,17.44609,78.43925,bus_stop
eagle chowk,17.49873,78.52421,bus_stop
east anand bagh,17.45769,78.54398,bus_stop
east anand bagh,17.45952,78.53595,bus_stop
east maredpally,17.44528,78.50788,bus_stop
east maredpally,17.44537,78.50817,bus_stop
echs polyclinic,17.47366,78.51339,bus_stop
ecil,17.4722,78.5693,bus_stop
ecil,17.4724,78.5693,bus_stop
ecil,17.47235,78.57003,bus_stop
